400,Proverbs 21:26,He coveteth greedily all the day long: but the righteous giveth and spareth not.,"Sinners are always wanting what they don't have;
the God-loyal are always giving what they do have.","He covets greedily all the day long, but the [uncompromisingly] righteous gives and does not withhold.",greed,no
401,Proverbs 23:4,Labour not to be rich: cease from thine own wisdom.,"Don't wear yourself out trying to get rich;
restrain yourself!",Weary not yourself to be rich; cease from your own [human] wisdom.,greed,no
402,Ecclesiastes 5:15,"As he came forth of his mother's womb, naked shall he return to go as he came, and shall take nothing of his labour, which he may carry away in his hand.","He arrived naked from the womb of his mother;
He'll leave in the same condition - with nothing.","As [the man] came forth from his mother's womb, so he will go again, naked as he came; and he will take away nothing for all his labor which he can carry in his hand.",greed,no
403,Ephesians 5:3,"But fornication, and all uncleanness, or covetousness, let it not be once named among you, as becometh saints;","Don't allow love to turn into lust, setting off a downhill slide into sexual promiscuity, filthy practices, or bullying greed.","But immorality (sexual vice) and all impurity [of lustful, rich, wasteful living] or greediness must not even be named among you, as is fitting and proper among saints (God's consecrated people).",greed,no
404,Psalms 119:36,"Incline my heart unto thy testimonies, and not to covetousness.","Give me a bent for your words of wisdom,
and not for piling up loot.","Incline my heart to Your testimonies and not to covetousness (robbery, sensuality, unworthy riches).",greed,no
405,Colossians 3:5,"Mortify therefore your members which are upon the earth; fornication, uncleanness, inordinate affection, evil concupiscence, and covetousness, which is idolatry:","And that means killing off everything connected with that way of death: sexual promiscuity, impurity, lust, doing whatever you feel like whenever you feel like it, and grabbing whatever attracts your fancy. That's a life shaped by things and feelings instead of by God.","So kill (deaden, deprive of power) the evil desire lurking in your members [those animal impulses and all that is earthly in you that is employed in sin]: sexual vice, impurity, sensual appetites, unholy desires, and all greed and covetousness, for that is idolatry (the deifying of self and other created things instead of God).",greed,no
406,1 Timothy 6:10,"For the love of money is the root of all evil: which while some coveted after, they have erred from the faith, and pierced themselves through with many sorrows.","Lust for money brings trouble and nothing but trouble. Going down that path, some lose their footing in the faith completely and live to regret it bitterly ever after.",For the love of money is a root of all evils; it is through this craving that some have been led astray and have wandered from the faith and pierced themselves through with many acute [mental] pangs.,greed,no
407,Mathew 6:24,"No man can serve two masters: for either he will hate the one, and love the other; or else he will hold to the one, and despise the other. Ye cannot serve God and mammon.","You can't worship two gods at once. Loving one god, you'll end up hating the other. Adoration of one feeds contempt for the other. You can't worship God and Money both.","No one can serve two masters; for either he will hate the one and love the other, or he will stand by and be devoted to the one and despise and be against the other. You cannot serve God and mammon ( deceitful riches, money, possessions, or whatever is trusted in).",greed,no
408,1 Peter 2:24,"Who his own self bare our sins in his own body on the tree, that we, being dead to sins, should live unto righteousness: by whose stripes ye were healed.","He used his servant body to carry our sins to the Cross so we could be rid of sin, free to live the right way. His wounds became your healing.","He personally bore our sins in His [own] body on the tree[as on an altar and offered Himself on it], that we might die (cease to exist) to sin and live to righteousness. By His wounds you have been healed.",healing,no
409,Isaiah 53:5,"But he was wounded for our transgressions, he was bruised for our iniquities: the chastisement of our peace was upon him; and with his stripes we are healed.","But it was our sins that did that to him, that ripped and tore and crushed him - our sins!
He took the punishment, and that made us whole.
Through his bruises we get healed.","But He was wounded for our transgressions, He was bruised for our guilt and iniquities; the chastisement [needful to obtain] peace and well-being for us was upon Him, and with the stripes [that wounded] Him we are healed and made whole.",healing,no
410,Psalms 147:3,"He healeth the broken in heart, and bindeth up their wounds.","He heals the heartbroken
and bandages their wounds.",He heals the brokenhearted and binds up their wounds [curing their pains and their sorrows].,healing,no
